time,
18.8823401927948
18.633859634399414
18.61689281463623
18.629950284957886
18.632659435272217
18.65977692604065
18.620198726654053
18.684664011001587
18.610594034194946
18.64411163330078
18.612125635147095
18.631868839263916
18.608731031417847
18.628852605819702
18.61006808280945
18.641106843948364
18.60915732383728
18.636401653289795
18.613569498062134
18.62896966934204
18.63617491722107
18.629920482635498
18.61343550682068
18.63691806793213
18.629091024398804
18.634007215499878
18.6316134929657
18.6309597492218
18.61878752708435
18.662541389465332